OrderID,CustomerID,OrderDate,TotalAmount,Status,PaymentMethod,ShippingAddress
301,456,2023-05-23 13:42:00,2409.31,Pending,PayPal,"212 Main St, Tokyo"
302,171,2023-01-10 14:31:00,618.05,Delivered,Debit Card,"709 Main St, Los Angeles"
303,1106,2024-02-05 00:08:00,2434.81,Delivered,Debit Card,"21 Main St, New York"
304,2471,2023-06-26 22:39:00,3512.08,Delivered,Apple Pay,"548 Main St, Mumbai"
305,892,2023-07-01 23:22:00,2587.03,Pending,Apple Pay,"990 Main St, Mumbai"
306,367,2023-11-29 14:08:00,4865.4,Shipped,PayPal,"816 Main St, New York"
307,1846,2023-02-20 05:28:00,1554.47,Cancelled,Apple Pay,"318 Main St, London"
308,1227,2023-06-05 20:19:00,525.51,Cancelled,Credit Card,"954 Main St, London"
309,1545,2023-05-20 08:41:00,3012.2,Cancelled,Debit Card,"651 Main St, New York"
310,1017,2023-06-21 08:52:00,4505.76,Pending,Credit Card,"535 Main St, Los Angeles"
311,227,2023-01-10 06:09:00,142.47,Delivered,PayPal,"384 Main St, New York"
312,1734,2024-02-15 06:26:00,4001.22,Delivered,Debit Card,"844 Main St, New York"
313,323,2023-08-01 07:24:00,4599.4,Shipped,Credit Card,"39 Main St, Los Angeles"
314,1174,2023-10-09 23:07:00,3047.8,Shipped,Credit Card,"885 Main St, New York"
315,1875,2023-06-20 17:52:00,1925.52,Delivered,Debit Card,"821 Main St, Los Angeles"
316,480,2023-11-23 15:22:00,837.47,Shipped,Apple Pay,"56 Main St, Mumbai"
317,362,2023-10-30 14:24:00,2086.21,Pending,Apple Pay,"859 Main St, London"
318,686,2023-12-26 16:23:00,4033.09,Shipped,Debit Card,"536 Main St, New York"
319,2088,2023-02-04 20:06:00,1741.18,Pending,Apple Pay,"798 Main St, New York"
320,485,2024-01-07 19:41:00,1674.32,Shipped,Credit Card,"60 Main St, London"
321,4,2023-10-10 06:56:00,1355.12,Delivered,Apple Pay,"970 Main St, New York"
322,638,2024-01-22 07:39:00,1466.98,Delivered,Apple Pay,"608 Main St, Mumbai"
323,1873,2023-07-02 01:24:00,4461.75,Shipped,PayPal,"528 Main St, New York"
324,80,2023-06-13 15:06:00,3771.48,Cancelled,PayPal,"307 Main St, Mumbai"
325,163,2023-07-12 08:33:00,2907.14,Delivered,Debit Card,"712 Main St, Los Angeles"
326,1202,2023-01-22 09:39:00,1939.13,Pending,Credit Card,"198 Main St, New York"
327,2076,2023-05-16 01:16:00,3144.94,Shipped,Debit Card,"948 Main St, New York"
328,2483,2023-12-14 04:12:00,1910.02,Pending,Apple Pay,"314 Main St, Los Angeles"
329,2178,2023-12-12 17:46:00,3918.59,Cancelled,Credit Card,"278 Main St, Tokyo"
330,692,2023-06-18 00:04:00,3172.58,Pending,Apple Pay,"424 Main St, London"
331,961,2023-03-04 12:05:00,2722.67,Cancelled,Apple Pay,"705 Main St, Tokyo"
332,463,2023-10-11 16:43:00,2456.78,Cancelled,PayPal,"475 Main St, Tokyo"
333,190,2023-07-12 14:32:00,96.02,Pending,Debit Card,"924 Main St, New York"
334,563,2023-06-18 17:00:00,4125.01,Pending,PayPal,"893 Main St, Los Angeles"
335,2170,2023-05-02 14:03:00,757.44,Delivered,PayPal,"886 Main St, Tokyo"
336,2123,2024-02-09 15:32:00,1815.25,Delivered,PayPal,"118 Main St, New York"
337,2268,2023-11-13 06:54:00,3790.52,Cancelled,PayPal,"510 Main St, New York"
338,2324,2023-08-02 11:41:00,1079.53,Delivered,Debit Card,"340 Main St, Tokyo"
339,704,2023-02-17 16:06:00,268.85,Shipped,Apple Pay,"981 Main St, Tokyo"
340,312,2023-04-14 14:16:00,3089.36,Cancelled,Apple Pay,"115 Main St, New York"
341,128,2023-08-09 15:36:00,4464.9,Cancelled,Credit Card,"832 Main St, Tokyo"
342,1977,2024-02-18 10:03:00,1834.93,Shipped,Credit Card,"868 Main St, Mumbai"
343,2048,2024-01-05 15:39:00,3456.3,Cancelled,PayPal,"227 Main St, Mumbai"
344,1795,2023-02-15 06:34:00,4662.1,Delivered,PayPal,"152 Main St, Mumbai"
345,655,2023-01-01 15:50:00,3871.27,Delivered,Credit Card,"424 Main St, New York"
346,339,2023-06-15 08:38:00,836.19,Delivered,Credit Card,"893 Main St, Tokyo"
347,1681,2023-11-25 07:48:00,1843.06,Shipped,Apple Pay,"187 Main St, Mumbai"
348,426,2023-07-04 04:36:00,4406.35,Cancelled,Credit Card,"54 Main St, London"
349,2269,2023-07-11 18:31:00,1936.29,Pending,Credit Card,"707 Main St, Tokyo"
350,1794,2023-07-20 19:20:00,4591.48,Delivered,PayPal,"129 Main St, Los Angeles"
351,844,2023-12-14 07:49:00,2093.97,Shipped,Credit Card,"150 Main St, Los Angeles"
352,522,2023-08-11 07:47:00,1235.6,Pending,Debit Card,"820 Main St, Tokyo"
353,1534,2023-11-17 17:38:00,1288.0,Pending,PayPal,"769 Main St, Los Angeles"
354,2254,2023-03-29 19:45:00,3181.81,Shipped,Debit Card,"580 Main St, Los Angeles"
355,1131,2023-09-06 04:37:00,245.8,Pending,Apple Pay,"70 Main St, Mumbai"
356,741,2023-08-14 01:49:00,4590.38,Shipped,PayPal,"934 Main St, Mumbai"
357,1537,2023-03-01 16:56:00,2282.59,Delivered,Apple Pay,"102 Main St, Los Angeles"
358,672,2023-12-03 15:08:00,3276.42,Pending,PayPal,"676 Main St, Los Angeles"
359,669,2023-05-16 18:47:00,634.05,Shipped,Debit Card,"680 Main St, Mumbai"
360,1014,2023-01-24 17:41:00,4664.71,Cancelled,Debit Card,"918 Main St, Mumbai"
361,1394,2023-01-25 07:57:00,125.88,Pending,Debit Card,"842 Main St, London"
362,2231,2023-12-26 14:58:00,3223.38,Delivered,PayPal,"45 Main St, New York"
363,944,2023-08-15 20:00:00,4415.97,Delivered,Credit Card,"255 Main St, London"
364,2389,2023-03-11 00:34:00,624.42,Pending,Credit Card,"57 Main St, London"
365,2441,2023-03-06 02:26:00,3006.11,Shipped,Debit Card,"187 Main St, New York"
366,647,2023-06-09 18:59:00,2079.14,Delivered,Apple Pay,"15 Main St, London"
367,635,2023-02-02 00:59:00,941.81,Delivered,Credit Card,"785 Main St, Los Angeles"
368,1881,2023-12-01 03:59:00,4961.49,Shipped,PayPal,"900 Main St, Tokyo"
369,2210,2023-06-29 19:57:00,3059.55,Cancelled,PayPal,"456 Main St, New York"
370,873,2023-11-27 01:44:00,179.64,Cancelled,Apple Pay,"813 Main St, New York"
371,2137,2024-03-01 14:22:00,4152.3,Cancelled,PayPal,"211 Main St, Tokyo"
372,128,2024-02-04 09:43:00,2248.15,Delivered,PayPal,"649 Main St, Tokyo"
373,1996,2023-12-29 02:39:00,4019.4,Pending,Debit Card,"943 Main St, New York"
374,1190,2023-07-23 16:49:00,723.12,Cancelled,PayPal,"475 Main St, Mumbai"
375,1497,2023-04-01 10:33:00,4139.52,Pending,Debit Card,"740 Main St, Tokyo"
376,1580,2023-07-23 06:01:00,1575.78,Delivered,Credit Card,"243 Main St, London"
377,2036,2023-05-29 09:31:00,2253.98,Pending,Credit Card,"524 Main St, New York"
378,700,2023-08-26 23:44:00,2571.95,Cancelled,Debit Card,"957 Main St, New York"
379,1651,2023-06-24 10:32:00,3601.85,Pending,Credit Card,"610 Main St, Tokyo"
380,691,2023-05-21 11:08:00,1529.64,Pending,Debit Card,"456 Main St, Tokyo"
381,952,2024-02-07 19:15:00,1950.36,Shipped,Debit Card,"375 Main St, Tokyo"
382,2199,2024-01-11 12:02:00,2985.3,Pending,Apple Pay,"911 Main St, Los Angeles"
383,1294,2023-08-23 14:17:00,4616.78,Cancelled,PayPal,"409 Main St, Tokyo"
384,1714,2024-02-14 21:23:00,600.85,Delivered,Debit Card,"885 Main St, London"
385,1815,2023-05-10 21:17:00,2558.05,Delivered,Debit Card,"991 Main St, Tokyo"
386,2076,2023-03-04 02:02:00,3389.03,Cancelled,Credit Card,"274 Main St, Tokyo"
387,1929,2024-02-07 16:08:00,4418.65,Cancelled,Apple Pay,"214 Main St, Tokyo"
388,654,2023-11-08 05:59:00,3774.25,Delivered,Apple Pay,"330 Main St, London"
389,1627,2023-02-24 13:25:00,3122.35,Delivered,PayPal,"298 Main St, Los Angeles"
390,1629,2023-11-13 02:47:00,1719.82,Cancelled,Debit Card,"170 Main St, Los Angeles"
391,988,2023-06-29 09:44:00,307.12,Pending,Apple Pay,"564 Main St, Mumbai"
392,511,2023-12-02 00:50:00,992.86,Cancelled,Debit Card,"703 Main St, Los Angeles"
393,286,2023-05-15 08:29:00,2244.53,Pending,Credit Card,"314 Main St, New York"
394,685,2023-07-19 03:47:00,2303.3,Shipped,PayPal,"992 Main St, Tokyo"
395,917,2023-04-29 10:15:00,1589.02,Cancelled,PayPal,"988 Main St, Los Angeles"
396,1497,2023-07-27 22:19:00,1953.47,Shipped,Debit Card,"44 Main St, London"
397,1554,2024-01-10 12:19:00,2973.43,Shipped,PayPal,"236 Main St, Los Angeles"
398,319,2024-02-21 07:31:00,247.4,Delivered,Apple Pay,"510 Main St, New York"
399,1793,2023-07-14 21:53:00,3767.63,Delivered,Apple Pay,"536 Main St, Los Angeles"
400,779,2024-02-15 23:49:00,2823.03,Delivered,PayPal,"994 Main St, London"
401,727,2023-02-01 11:08:00,4833.73,Shipped,Apple Pay,"815 Main St, New York"
402,297,2023-01-09 21:35:00,2837.61,Cancelled,PayPal,"299 Main St, Los Angeles"
403,1394,2023-12-16 16:28:00,2645.92,Cancelled,Debit Card,"234 Main St, Mumbai"
404,1240,2023-03-13 17:00:00,3587.07,Delivered,Credit Card,"449 Main St, Tokyo"
405,295,2023-07-19 11:48:00,2212.43,Cancelled,Credit Card,"853 Main St, London"
406,1415,2023-03-17 01:40:00,3962.66,Cancelled,Credit Card,"500 Main St, Mumbai"
407,1932,2024-01-20 15:47:00,4857.38,Cancelled,Apple Pay,"849 Main St, New York"
408,440,2023-01-31 04:11:00,2823.84,Cancelled,Credit Card,"867 Main St, Mumbai"
409,1432,2024-02-13 04:17:00,3382.97,Cancelled,Debit Card,"244 Main St, New York"
410,662,2023-08-20 19:12:00,4724.49,Delivered,Apple Pay,"565 Main St, Mumbai"
411,108,2023-07-01 18:25:00,4758.18,Delivered,Credit Card,"629 Main St, New York"
412,1489,2023-05-07 00:34:00,1040.14,Cancelled,Credit Card,"696 Main St, London"
413,175,2023-10-27 06:39:00,3344.52,Shipped,Debit Card,"888 Main St, New York"
414,141,2023-10-10 06:37:00,1087.46,Pending,Credit Card,"70 Main St, Los Angeles"
415,2404,2024-01-04 01:53:00,3037.57,Shipped,Credit Card,"893 Main St, Los Angeles"
416,499,2023-11-11 04:03:00,4115.95,Pending,Credit Card,"857 Main St, New York"
417,2454,2023-02-10 11:08:00,2819.38,Cancelled,Credit Card,"695 Main St, Tokyo"
418,719,2024-02-13 11:29:00,3013.48,Cancelled,Credit Card,"542 Main St, Mumbai"
419,792,2023-08-04 17:41:00,341.77,Delivered,PayPal,"568 Main St, Tokyo"
420,469,2023-03-10 16:21:00,2883.73,Pending,Apple Pay,"205 Main St, New York"
421,1751,2023-12-03 05:54:00,1253.4,Delivered,Debit Card,"546 Main St, London"
422,2309,2024-02-04 15:25:00,4628.74,Delivered,Apple Pay,"48 Main St, London"
423,1138,2023-11-27 18:53:00,4566.16,Pending,Credit Card,"118 Main St, London"
424,1396,2023-02-11 07:17:00,2076.26,Cancelled,PayPal,"527 Main St, Tokyo"
425,2162,2024-02-25 07:57:00,2347.58,Delivered,Debit Card,"807 Main St, London"
426,1711,2023-09-03 09:07:00,814.54,Shipped,Apple Pay,"957 Main St, Los Angeles"
427,953,2023-10-01 01:23:00,430.87,Pending,Credit Card,"694 Main St, New York"
428,2273,2023-08-06 02:02:00,2499.2,Pending,Debit Card,"880 Main St, Los Angeles"
429,370,2024-02-25 17:23:00,3459.61,Shipped,Credit Card,"318 Main St, New York"
430,1185,2023-01-20 18:25:00,3986.69,Cancelled,Credit Card,"910 Main St, Tokyo"
431,1073,2023-08-28 18:21:00,966.32,Shipped,Debit Card,"966 Main St, New York"
432,251,2023-08-16 11:53:00,225.36,Shipped,Debit Card,"475 Main St, New York"
433,1765,2023-03-27 23:01:00,4514.11,Shipped,PayPal,"543 Main St, New York"
434,637,2023-01-02 12:52:00,344.6,Cancelled,Debit Card,"865 Main St, Los Angeles"
435,26,2023-05-27 23:02:00,2573.35,Cancelled,PayPal,"442 Main St, New York"
436,1868,2023-09-24 11:20:00,1050.67,Cancelled,Credit Card,"705 Main St, London"
437,472,2023-05-20 05:56:00,2721.93,Cancelled,PayPal,"462 Main St, Tokyo"
438,422,2023-02-09 16:32:00,985.38,Pending,PayPal,"755 Main St, Mumbai"
439,845,2024-02-16 09:16:00,3606.1,Shipped,PayPal,"589 Main St, Tokyo"
440,339,2024-03-01 04:33:00,1687.33,Shipped,Credit Card,"95 Main St, Tokyo"
441,2139,2023-10-25 02:06:00,3136.64,Shipped,Credit Card,"97 Main St, Mumbai"
442,381,2023-01-29 18:30:00,4042.33,Pending,PayPal,"642 Main St, Los Angeles"
443,2407,2023-12-26 01:53:00,4970.1,Pending,Credit Card,"600 Main St, London"
444,398,2023-03-07 11:14:00,4346.33,Shipped,PayPal,"997 Main St, London"
445,1852,2023-03-01 14:22:00,473.79,Cancelled,Apple Pay,"410 Main St, Tokyo"
446,1847,2023-05-01 07:18:00,1974.09,Shipped,PayPal,"271 Main St, New York"
447,1671,2023-01-08 14:13:00,3604.74,Delivered,PayPal,"155 Main St, Tokyo"
448,471,2024-02-25 22:48:00,4081.23,Pending,Apple Pay,"262 Main St, Tokyo"
449,965,2023-06-08 04:26:00,3155.8,Shipped,PayPal,"459 Main St, Mumbai"
450,2150,2023-07-02 01:10:00,2731.93,Delivered,Debit Card,"790 Main St, Tokyo"
451,959,2023-11-28 00:01:00,316.91,Cancelled,PayPal,"721 Main St, Tokyo"
452,1598,2023-03-13 05:52:00,1252.71,Pending,Apple Pay,"797 Main St, Mumbai"
453,551,2024-02-04 16:58:00,1165.24,Shipped,Apple Pay,"271 Main St, Mumbai"
454,2195,2023-09-26 10:12:00,1046.54,Pending,Debit Card,"604 Main St, New York"
455,916,2023-01-04 16:10:00,3810.78,Cancelled,Debit Card,"436 Main St, London"
456,1064,2023-06-22 00:08:00,4172.44,Cancelled,Debit Card,"882 Main St, Los Angeles"
457,1360,2023-08-10 20:58:00,3845.11,Cancelled,Debit Card,"531 Main St, Mumbai"
458,2209,2023-08-25 12:27:00,1072.19,Delivered,Apple Pay,"953 Main St, Mumbai"
459,2195,2023-10-26 09:43:00,3583.81,Shipped,Debit Card,"268 Main St, Los Angeles"
460,1977,2023-08-07 17:32:00,1586.47,Shipped,Debit Card,"15 Main St, London"
461,1548,2023-01-29 01:35:00,993.6,Delivered,Debit Card,"70 Main St, Mumbai"
462,1045,2023-01-12 13:59:00,4660.18,Pending,Credit Card,"157 Main St, New York"
463,15,2023-10-28 15:53:00,4918.97,Shipped,Apple Pay,"817 Main St, Tokyo"
464,2148,2023-12-16 06:22:00,755.21,Pending,PayPal,"102 Main St, Tokyo"
465,259,2024-01-12 02:16:00,4737.56,Cancelled,Debit Card,"459 Main St, Tokyo"
466,330,2023-04-26 04:10:00,2770.69,Pending,Debit Card,"177 Main St, New York"
467,765,2024-01-23 12:59:00,1719.32,Cancelled,Debit Card,"65 Main St, Tokyo"
468,1703,2024-02-28 06:41:00,1362.75,Delivered,PayPal,"49 Main St, New York"
469,1476,2023-09-08 00:17:00,4399.97,Delivered,Credit Card,"509 Main St, Los Angeles"
470,2372,2023-08-31 08:52:00,3488.76,Shipped,PayPal,"791 Main St, Tokyo"
471,2141,2024-02-25 10:25:00,3983.04,Cancelled,Debit Card,"559 Main St, Mumbai"
472,2139,2023-09-18 19:19:00,4379.72,Cancelled,Credit Card,"798 Main St, Los Angeles"
473,537,2023-12-13 22:58:00,1716.85,Shipped,PayPal,"622 Main St, Mumbai"
474,843,2023-07-13 11:15:00,4615.16,Delivered,Credit Card,"432 Main St, Mumbai"
475,949,2023-12-04 12:07:00,1151.13,Shipped,Apple Pay,"752 Main St, London"
476,972,2023-06-02 14:01:00,4510.67,Shipped,Apple Pay,"320 Main St, Mumbai"
477,1477,2024-02-03 12:28:00,1420.08,Pending,PayPal,"247 Main St, London"
478,2030,2024-01-29 11:58:00,2547.5,Shipped,Debit Card,"236 Main St, Tokyo"
479,1663,2024-02-09 22:01:00,915.39,Pending,PayPal,"595 Main St, Los Angeles"
480,1783,2023-12-21 09:36:00,999.71,Cancelled,Credit Card,"149 Main St, London"
481,173,2023-01-15 22:19:00,3785.65,Delivered,PayPal,"350 Main St, New York"
482,362,2023-02-25 10:41:00,161.94,Pending,Credit Card,"600 Main St, Tokyo"
483,383,2023-11-23 06:08:00,2777.73,Cancelled,Apple Pay,"929 Main St, Tokyo"
484,2359,2023-07-16 00:42:00,1229.74,Delivered,Debit Card,"186 Main St, Mumbai"
485,2093,2023-11-14 14:25:00,2523.8,Delivered,Apple Pay,"81 Main St, Mumbai"
486,1317,2023-04-22 18:59:00,2868.04,Delivered,PayPal,"346 Main St, Mumbai"
487,328,2023-05-02 03:35:00,2736.82,Shipped,PayPal,"120 Main St, Mumbai"
488,164,2023-08-10 03:25:00,1334.81,Pending,Credit Card,"586 Main St, New York"
489,1487,2023-01-15 11:09:00,574.27,Pending,Credit Card,"403 Main St, London"
490,389,2023-04-05 04:06:00,3277.47,Pending,Apple Pay,"598 Main St, Tokyo"
491,1733,2024-02-24 03:05:00,3749.18,Delivered,PayPal,"424 Main St, London"
492,1704,2023-04-26 13:13:00,1945.44,Cancelled,Credit Card,"306 Main St, Mumbai"
493,988,2023-03-24 17:40:00,4170.58,Pending,Credit Card,"139 Main St, Tokyo"
494,492,2023-02-11 08:40:00,2543.11,Cancelled,Credit Card,"247 Main St, Mumbai"
495,1171,2023-09-21 09:47:00,543.73,Pending,Apple Pay,"629 Main St, Tokyo"
496,86,2023-10-24 23:08:00,1319.51,Pending,Debit Card,"316 Main St, Mumbai"
497,661,2023-08-06 12:38:00,654.24,Delivered,Credit Card,"658 Main St, London"
498,193,2023-06-11 06:09:00,1269.6,Shipped,Apple Pay,"434 Main St, Tokyo"
499,702,2023-10-08 01:02:00,116.83,Cancelled,Credit Card,"631 Main St, Mumbai"
500,1906,2023-06-20 08:35:00,3007.85,Shipped,Debit Card,"396 Main St, New York"
501,219,2023-03-18 20:57:00,814.11,Shipped,Apple Pay,"424 Main St, Los Angeles"
502,1370,2023-01-19 10:20:00,4700.5,Shipped,Debit Card,"492 Main St, Tokyo"
503,1165,2023-05-23 21:11:00,4133.18,Shipped,Apple Pay,"355 Main St, Tokyo"
504,711,2023-07-29 17:58:00,767.82,Pending,Debit Card,"352 Main St, Los Angeles"
505,579,2024-01-08 04:54:00,487.82,Pending,PayPal,"536 Main St, Los Angeles"
506,1398,2023-07-06 17:42:00,420.85,Delivered,Debit Card,"717 Main St, London"
507,2226,2024-01-04 09:41:00,1951.28,Shipped,PayPal,"602 Main St, Mumbai"
508,1113,2023-09-16 07:08:00,1659.48,Shipped,Apple Pay,"191 Main St, Los Angeles"
509,1202,2024-02-28 17:02:00,3553.37,Cancelled,PayPal,"776 Main St, Los Angeles"
510,469,2023-11-03 03:54:00,3140.93,Cancelled,PayPal,"692 Main St, New York"
511,1068,2023-12-14 04:05:00,1920.07,Delivered,Debit Card,"17 Main St, Los Angeles"
512,320,2023-10-30 08:46:00,4125.67,Delivered,Debit Card,"267 Main St, London"
513,366,2023-11-02 05:08:00,3846.59,Delivered,Apple Pay,"244 Main St, Mumbai"
514,1974,2023-10-15 05:34:00,2203.71,Pending,PayPal,"744 Main St, Tokyo"
515,2058,2023-06-10 02:24:00,3073.04,Pending,PayPal,"821 Main St, Los Angeles"
516,1424,2023-09-05 13:35:00,3157.64,Pending,PayPal,"573 Main St, New York"
517,891,2024-01-24 04:13:00,909.77,Pending,Debit Card,"817 Main St, London"
518,1436,2023-08-03 23:01:00,4718.53,Pending,Apple Pay,"121 Main St, Tokyo"
519,1045,2024-02-28 13:52:00,2317.25,Cancelled,PayPal,"361 Main St, Tokyo"
520,2380,2023-08-28 00:56:00,4840.89,Cancelled,Credit Card,"159 Main St, Tokyo"
521,1071,2023-08-10 00:52:00,408.32,Shipped,Debit Card,"246 Main St, Mumbai"
522,1473,2023-04-24 09:11:00,3593.88,Shipped,Debit Card,"766 Main St, Mumbai"
523,782,2024-02-16 13:57:00,3537.79,Shipped,Apple Pay,"425 Main St, Los Angeles"
524,2152,2023-02-08 03:50:00,1778.93,Delivered,Debit Card,"408 Main St, Tokyo"
525,1974,2023-10-24 14:50:00,382.75,Delivered,Apple Pay,"520 Main St, Tokyo"
526,310,2023-05-18 15:15:00,3145.11,Cancelled,Apple Pay,"373 Main St, London"
527,297,2023-07-18 11:47:00,1592.19,Delivered,Debit Card,"226 Main St, New York"
528,2196,2023-03-06 16:21:00,427.68,Pending,Credit Card,"548 Main St, New York"
529,841,2023-07-02 02:04:00,2738.79,Cancelled,Credit Card,"870 Main St, London"
530,654,2024-02-02 10:02:00,3504.12,Pending,PayPal,"643 Main St, New York"
531,89,2023-02-22 15:19:00,4947.16,Shipped,Credit Card,"592 Main St, Mumbai"
532,611,2023-02-12 10:48:00,3573.63,Cancelled,Debit Card,"672 Main St, London"
533,2361,2023-03-04 18:14:00,3361.49,Delivered,Apple Pay,"535 Main St, New York"
534,402,2024-01-01 00:15:00,4919.63,Cancelled,Apple Pay,"276 Main St, Mumbai"
535,745,2023-05-29 03:46:00,3119.76,Pending,Apple Pay,"857 Main St, Tokyo"
536,1622,2024-01-29 08:15:00,2555.0,Pending,Apple Pay,"477 Main St, New York"
537,1780,2023-03-02 06:39:00,1832.18,Pending,Credit Card,"843 Main St, Los Angeles"
538,1596,2023-06-07 09:37:00,689.5,Pending,Debit Card,"292 Main St, London"
539,580,2023-05-06 13:29:00,823.3,Pending,Apple Pay,"536 Main St, New York"
540,1027,2023-06-27 22:04:00,1440.68,Delivered,Debit Card,"233 Main St, Los Angeles"
541,615,2023-04-01 14:11:00,1119.73,Cancelled,PayPal,"479 Main St, Tokyo"
542,1256,2023-11-24 19:13:00,169.79,Delivered,PayPal,"57 Main St, Los Angeles"
543,1873,2023-01-07 22:20:00,4567.57,Pending,PayPal,"887 Main St, London"
544,2206,2023-02-08 04:07:00,2203.4,Delivered,Credit Card,"100 Main St, Los Angeles"
545,2021,2024-01-17 02:06:00,1643.73,Delivered,Debit Card,"830 Main St, Los Angeles"
546,1253,2023-05-05 10:18:00,4171.29,Cancelled,Debit Card,"326 Main St, Mumbai"
547,1807,2023-10-23 05:36:00,1573.98,Delivered,Apple Pay,"230 Main St, Tokyo"
548,1857,2023-05-11 10:15:00,1297.2,Cancelled,Debit Card,"156 Main St, Mumbai"
549,2190,2023-12-12 00:46:00,4884.12,Cancelled,Debit Card,"349 Main St, London"
550,1654,2023-09-05 02:21:00,3744.81,Cancelled,PayPal,"694 Main St, Los Angeles"
551,2471,2024-02-15 17:37:00,2446.42,Delivered,Debit Card,"615 Main St, New York"
552,1860,2023-06-25 03:07:00,4396.9,Cancelled,Credit Card,"610 Main St, Tokyo"
553,1076,2023-11-30 00:55:00,4480.76,Shipped,Apple Pay,"326 Main St, Los Angeles"
554,2347,2023-06-10 23:58:00,1951.45,Cancelled,Credit Card,"842 Main St, Los Angeles"
555,169,2023-02-27 03:06:00,576.5,Pending,Apple Pay,"38 Main St, Mumbai"
556,631,2023-07-08 08:50:00,1410.3,Delivered,Apple Pay,"142 Main St, Mumbai"
557,618,2023-03-24 09:55:00,2144.17,Pending,PayPal,"982 Main St, Mumbai"
558,1633,2023-07-23 17:12:00,3975.36,Shipped,Debit Card,"237 Main St, Mumbai"
559,2234,2023-01-12 06:42:00,3190.96,Delivered,PayPal,"592 Main St, Tokyo"
560,90,2023-11-15 21:57:00,2464.63,Cancelled,Apple Pay,"550 Main St, New York"
561,798,2023-11-08 07:04:00,4335.8,Cancelled,PayPal,"963 Main St, Mumbai"
562,2218,2023-02-01 15:40:00,1230.1,Shipped,PayPal,"282 Main St, New York"
563,1078,2023-03-03 08:25:00,2536.06,Pending,Debit Card,"467 Main St, Tokyo"
564,693,2023-07-30 03:38:00,127.21,Shipped,PayPal,"735 Main St, Mumbai"
565,684,2024-01-01 00:53:00,912.08,Shipped,PayPal,"989 Main St, Tokyo"
566,1222,2023-06-18 00:18:00,4653.56,Delivered,Credit Card,"311 Main St, Los Angeles"
567,2264,2023-10-15 08:52:00,3721.72,Shipped,Credit Card,"781 Main St, Tokyo"
568,1211,2023-07-31 03:53:00,4826.14,Cancelled,Debit Card,"698 Main St, New York"
569,1832,2023-07-25 19:11:00,4542.58,Shipped,Apple Pay,"410 Main St, Mumbai"
570,278,2023-05-24 10:34:00,374.23,Pending,Apple Pay,"918 Main St, Los Angeles"
571,1828,2023-11-13 08:09:00,1301.15,Cancelled,Apple Pay,"685 Main St, Los Angeles"
572,394,2023-09-16 22:45:00,3725.73,Cancelled,Credit Card,"324 Main St, Tokyo"
573,282,2023-02-28 14:37:00,77.57,Shipped,Apple Pay,"165 Main St, London"
574,816,2024-01-27 21:24:00,489.18,Delivered,Credit Card,"25 Main St, Mumbai"
575,259,2023-02-10 17:10:00,1940.32,Pending,Debit Card,"480 Main St, Mumbai"
576,790,2023-11-04 23:40:00,1716.92,Delivered,Credit Card,"53 Main St, Los Angeles"
