CustomerId,Billing Address,Shipping Address
1777,"726 Elm St, City 54, USA","546 Main St, City 35, USA"
1778,"726 Elm St, City 90, USA","424 Main St, City 73, USA"
1779,"727 Elm St, City 13, USA","284 Main St, City 42, USA"
1780,"727 Elm St, City 47, USA","945 Main St, City 96, USA"
1781,"727 Elm St, City 62, USA","576 Main St, City 31, USA"
1782,"727 Elm St, City 77, USA","400 Main St, City 63, USA"
1783,"728 Elm St, City 15, USA","868 Main St, City 81, USA"
1784,"729 Elm St, City 27, USA","883 Main St, City 66, USA"
1785,"729 Elm St, City 45, USA","318 Main St, City 7, USA"
1786,"729 Elm St, City 59, USA","709 Main St, City 67, USA"
1787,"73 Elm St, City 42, USA","347 Main St, City 77, USA"
1788,"73 Elm St, City 48, USA","165 Main St, City 60, USA"
1789,"73 Elm St, City 94, USA","180 Main St, City 71, USA"
1790,"730 Elm St, City 32, USA","640 Main St, City 88, USA"
1791,"730 Elm St, City 40, USA","431 Main St, City 54, USA"
1792,"730 Elm St, City 42, USA","299 Main St, City 85, USA"
1793,"730 Elm St, City 99, USA","617 Main St, City 57, USA"
1794,"731 Elm St, City 89, USA","987 Main St, City 37, USA"
1795,"732 Elm St, City 18, USA","224 Main St, City 39, USA"
1796,"732 Elm St, City 28, USA","930 Main St, City 45, USA"
1797,"732 Elm St, City 6, USA","971 Main St, City 81, USA"
1798,"733 Elm St, City 33, USA","611 Main St, City 87, USA"
1799,"734 Elm St, City 25, USA","115 Main St, City 10, USA"
1800,"735 Elm St, City 17, USA","329 Main St, City 17, USA"
1801,"735 Elm St, City 53, USA","237 Main St, City 43, USA"
1802,"735 Elm St, City 59, USA","416 Main St, City 67, USA"
1803,"735 Elm St, City 99, USA","403 Main St, City 70, USA"
1804,"736 Elm St, City 2, USA","271 Main St, City 48, USA"
1805,"736 Elm St, City 22, USA","464 Main St, City 7, USA"
1806,"736 Elm St, City 57, USA","527 Main St, City 34, USA"
1807,"736 Elm St, City 64, USA","49 Main St, City 4, USA"
1808,"736 Elm St, City 85, USA","844 Main St, City 23, USA"
1809,"736 Elm St, City 94, USA","103 Main St, City 72, USA"
1810,"738 Elm St, City 45, USA","35 Main St, City 49, USA"
1811,"740 Elm St, City 69, USA","420 Main St, City 81, USA"
1812,"740 Elm St, City 75, USA","671 Main St, City 72, USA"
1813,"741 Elm St, City 29, USA","97 Main St, City 1, USA"
1814,"742 Elm St, City 2, USA","533 Main St, City 25, USA"
1815,"742 Elm St, City 29, USA","723 Main St, City 8, USA"
1816,"742 Elm St, City 40, USA","377 Main St, City 25, USA"
1817,"742 Elm St, City 5, USA","339 Main St, City 81, USA"
1818,"743 Elm St, City 60, USA","542 Main St, City 76, USA"
1819,"743 Elm St, City 62, USA","441 Main St, City 43, USA"
1820,"743 Elm St, City 92, USA","614 Main St, City 46, USA"
1821,"744 Elm St, City 43, USA","118 Main St, City 30, USA"
1822,"744 Elm St, City 5, USA","197 Main St, City 41, USA"
1823,"744 Elm St, City 58, USA","102 Main St, City 81, USA"
1824,"745 Elm St, City 12, USA","352 Main St, City 93, USA"
1825,"745 Elm St, City 26, USA","827 Main St, City 13, USA"
1826,"745 Elm St, City 39, USA","989 Main St, City 68, USA"
1827,"745 Elm St, City 62, USA","970 Main St, City 22, USA"
1828,"746 Elm St, City 47, USA","664 Main St, City 9, USA"
1829,"746 Elm St, City 61, USA","866 Main St, City 62, USA"
1830,"746 Elm St, City 7, USA","975 Main St, City 41, USA"
1831,"747 Elm St, City 68, USA","164 Main St, City 27, USA"
1832,"747 Elm St, City 9, USA","563 Main St, City 59, USA"
1833,"748 Elm St, City 10, USA","633 Main St, City 11, USA"
1834,"748 Elm St, City 3, USA","651 Main St, City 78, USA"
1835,"748 Elm St, City 41, USA","424 Main St, City 41, USA"
1836,"748 Elm St, City 49, USA","121 Main St, City 19, USA"
1837,"749 Elm St, City 100, USA","992 Main St, City 23, USA"
1838,"749 Elm St, City 26, USA","551 Main St, City 78, USA"
1839,"749 Elm St, City 33, USA","491 Main St, City 5, USA"
1840,"75 Elm St, City 31, USA","567 Main St, City 86, USA"
1841,"75 Elm St, City 45, USA","253 Main St, City 71, USA"
1842,"75 Elm St, City 93, USA","999 Main St, City 91, USA"
1843,"750 Elm St, City 35, USA","884 Main St, City 100, USA"
1844,"750 Elm St, City 65, USA","100 Main St, City 31, USA"
1845,"752 Elm St, City 3, USA","471 Main St, City 19, USA"
1846,"752 Elm St, City 34, USA","374 Main St, City 86, USA"
1847,"752 Elm St, City 57, USA","452 Main St, City 38, USA"
1848,"752 Elm St, City 77, USA","418 Main St, City 40, USA"
1849,"753 Elm St, City 25, USA","796 Main St, City 66, USA"
1850,"754 Elm St, City 25, USA","65 Main St, City 6, USA"
1851,"754 Elm St, City 78, USA","439 Main St, City 9, USA"
1852,"755 Elm St, City 95, USA","716 Main St, City 38, USA"
1853,"756 Elm St, City 100, USA","835 Main St, City 34, USA"
1854,"756 Elm St, City 16, USA","10 Main St, City 37, USA"
1855,"756 Elm St, City 34, USA","519 Main St, City 13, USA"
1856,"756 Elm St, City 43, USA","180 Main St, City 49, USA"
1857,"756 Elm St, City 62, USA","706 Main St, City 71, USA"
1858,"756 Elm St, City 71, USA","479 Main St, City 44, USA"
1859,"757 Elm St, City 36, USA","158 Main St, City 93, USA"
1860,"758 Elm St, City 37, USA","129 Main St, City 88, USA"
1861,"758 Elm St, City 67, USA","768 Main St, City 76, USA"
1862,"759 Elm St, City 2, USA","182 Main St, City 69, USA"
1863,"759 Elm St, City 85, USA","621 Main St, City 34, USA"
1864,"76 Elm St, City 1, USA","503 Main St, City 40, USA"
1865,"76 Elm St, City 36, USA","945 Main St, City 28, USA"
1866,"76 Elm St, City 46, USA","604 Main St, City 96, USA"
1867,"76 Elm St, City 90, USA","498 Main St, City 67, USA"
1868,"760 Elm St, City 67, USA","944 Main St, City 16, USA"
1869,"760 Elm St, City 84, USA","836 Main St, City 57, USA"
1870,"761 Elm St, City 42, USA","119 Main St, City 78, USA"
1871,"761 Elm St, City 68, USA","274 Main St, City 21, USA"
1872,"761 Elm St, City 76, USA","734 Main St, City 47, USA"
1873,"762 Elm St, City 85, USA","247 Main St, City 24, USA"
1874,"763 Elm St, City 54, USA","539 Main St, City 23, USA"
1875,"763 Elm St, City 64, USA","134 Main St, City 70, USA"
1876,"763 Elm St, City 66, USA","541 Main St, City 11, USA"
1877,"763 Elm St, City 67, USA","34 Main St, City 17, USA"
1878,"763 Elm St, City 75, USA","723 Main St, City 15, USA"
1879,"763 Elm St, City 82, USA","25 Main St, City 44, USA"
1880,"764 Elm St, City 86, USA","694 Main St, City 89, USA"
1881,"764 Elm St, City 92, USA","86 Main St, City 8, USA"
1882,"765 Elm St, City 2, USA","408 Main St, City 18, USA"
1883,"765 Elm St, City 25, USA","509 Main St, City 57, USA"
1884,"765 Elm St, City 26, USA","400 Main St, City 97, USA"
1885,"765 Elm St, City 28, USA","905 Main St, City 83, USA"
1886,"765 Elm St, City 39, USA","712 Main St, City 49, USA"
1887,"766 Elm St, City 32, USA","78 Main St, City 35, USA"
1888,"766 Elm St, City 64, USA","367 Main St, City 49, USA"
1889,"766 Elm St, City 72, USA","520 Main St, City 57, USA"
1890,"767 Elm St, City 30, USA","31 Main St, City 38, USA"
1891,"767 Elm St, City 48, USA","177 Main St, City 22, USA"
1892,"767 Elm St, City 49, USA","231 Main St, City 33, USA"
1893,"767 Elm St, City 86, USA","406 Main St, City 45, USA"
1894,"767 Elm St, City 94, USA","218 Main St, City 44, USA"
1895,"768 Elm St, City 23, USA","217 Main St, City 12, USA"
1896,"768 Elm St, City 61, USA","429 Main St, City 34, USA"
1897,"768 Elm St, City 80, USA","290 Main St, City 75, USA"
1898,"77 Elm St, City 2, USA","160 Main St, City 29, USA"
1899,"77 Elm St, City 40, USA","2 Main St, City 73, USA"
1900,"77 Elm St, City 58, USA","955 Main St, City 79, USA"
1901,"770 Elm St, City 83, USA","486 Main St, City 11, USA"
1902,"770 Elm St, City 92, USA","490 Main St, City 31, USA"
1903,"771 Elm St, City 36, USA","168 Main St, City 34, USA"
1904,"771 Elm St, City 74, USA","213 Main St, City 37, USA"
1905,"771 Elm St, City 83, USA","416 Main St, City 90, USA"
1906,"772 Elm St, City 2, USA","197 Main St, City 96, USA"
1907,"772 Elm St, City 84, USA","784 Main St, City 97, USA"
1908,"774 Elm St, City 2, USA","844 Main St, City 23, USA"
1909,"775 Elm St, City 22, USA","539 Main St, City 35, USA"
1910,"775 Elm St, City 86, USA","710 Main St, City 84, USA"
1911,"775 Elm St, City 91, USA","944 Main St, City 17, USA"
1912,"776 Elm St, City 29, USA","229 Main St, City 27, USA"
1913,"777 Elm St, City 20, USA","687 Main St, City 87, USA"
1914,"777 Elm St, City 59, USA","531 Main St, City 14, USA"
1915,"778 Elm St, City 9, USA","360 Main St, City 76, USA"
1916,"779 Elm St, City 14, USA","513 Main St, City 58, USA"
1917,"779 Elm St, City 48, USA","289 Main St, City 98, USA"
1918,"779 Elm St, City 48, USA","462 Main St, City 79, USA"
1919,"78 Elm St, City 43, USA","605 Main St, City 44, USA"
1920,"78 Elm St, City 50, USA","255 Main St, City 50, USA"
1921,"78 Elm St, City 96, USA","774 Main St, City 12, USA"
1922,"780 Elm St, City 11, USA","671 Main St, City 75, USA"
1923,"780 Elm St, City 98, USA","808 Main St, City 16, USA"
1924,"781 Elm St, City 58, USA","732 Main St, City 53, USA"
1925,"781 Elm St, City 79, USA","495 Main St, City 98, USA"
1926,"781 Elm St, City 8, USA","810 Main St, City 82, USA"
1927,"782 Elm St, City 56, USA","889 Main St, City 84, USA"
1928,"782 Elm St, City 8, USA","687 Main St, City 74, USA"
1929,"784 Elm St, City 93, USA","760 Main St, City 31, USA"
1930,"785 Elm St, City 1, USA","488 Main St, City 51, USA"
1931,"785 Elm St, City 18, USA","384 Main St, City 22, USA"
1932,"785 Elm St, City 32, USA","49 Main St, City 95, USA"
1933,"786 Elm St, City 1, USA","264 Main St, City 82, USA"
1934,"786 Elm St, City 11, USA","638 Main St, City 72, USA"
1935,"786 Elm St, City 23, USA","125 Main St, City 97, USA"
1936,"786 Elm St, City 42, USA","806 Main St, City 16, USA"
1937,"786 Elm St, City 49, USA","933 Main St, City 5, USA"
1938,"786 Elm St, City 79, USA","963 Main St, City 71, USA"
1939,"787 Elm St, City 20, USA","525 Main St, City 82, USA"
1940,"788 Elm St, City 66, USA","149 Main St, City 86, USA"
1941,"788 Elm St, City 76, USA","838 Main St, City 66, USA"
1942,"789 Elm St, City 39, USA","103 Main St, City 71, USA"
1943,"789 Elm St, City 84, USA","864 Main St, City 8, USA"
1944,"79 Elm St, City 62, USA","56 Main St, City 10, USA"
1945,"79 Elm St, City 64, USA","370 Main St, City 6, USA"
1946,"790 Elm St, City 45, USA","761 Main St, City 33, USA"
1947,"791 Elm St, City 27, USA","754 Main St, City 74, USA"
1948,"792 Elm St, City 85, USA","53 Main St, City 51, USA"
1949,"792 Elm St, City 96, USA","544 Main St, City 32, USA"
1950,"794 Elm St, City 20, USA","618 Main St, City 35, USA"
1951,"794 Elm St, City 9, USA","512 Main St, City 56, USA"
1952,"795 Elm St, City 3, USA","479 Main St, City 2, USA"
1953,"796 Elm St, City 67, USA","967 Main St, City 38, USA"
1954,"796 Elm St, City 76, USA","6 Main St, City 81, USA"
1955,"796 Elm St, City 82, USA","226 Main St, City 50, USA"
1956,"797 Elm St, City 59, USA","94 Main St, City 63, USA"
1957,"798 Elm St, City 100, USA","285 Main St, City 96, USA"
1958,"798 Elm St, City 32, USA","826 Main St, City 88, USA"
1959,"798 Elm St, City 49, USA","325 Main St, City 36, USA"
1960,"798 Elm St, City 99, USA","151 Main St, City 76, USA"
1961,"8 Elm St, City 73, USA","567 Main St, City 58, USA"
1962,"8 Elm St, City 91, USA","389 Main St, City 27, USA"
1963,"80 Elm St, City 38, USA","609 Main St, City 67, USA"
1964,"80 Elm St, City 65, USA","778 Main St, City 82, USA"
1965,"80 Elm St, City 66, USA","292 Main St, City 63, USA"
1966,"80 Elm St, City 66, USA","303 Main St, City 64, USA"
1967,"80 Elm St, City 80, USA","412 Main St, City 38, USA"
1968,"800 Elm St, City 62, USA","740 Main St, City 16, USA"
1969,"800 Elm St, City 97, USA","282 Main St, City 30, USA"
1970,"801 Elm St, City 13, USA","346 Main St, City 15, USA"
1971,"801 Elm St, City 31, USA","618 Main St, City 93, USA"
1972,"802 Elm St, City 47, USA","713 Main St, City 38, USA"
1973,"803 Elm St, City 69, USA","174 Main St, City 14, USA"
1974,"803 Elm St, City 95, USA","754 Main St, City 49, USA"
1975,"804 Elm St, City 16, USA","296 Main St, City 6, USA"
1976,"804 Elm St, City 3, USA","693 Main St, City 20, USA"
1977,"805 Elm St, City 12, USA","456 Main St, City 91, USA"
1978,"805 Elm St, City 4, USA","697 Main St, City 11, USA"
1979,"805 Elm St, City 51, USA","704 Main St, City 84, USA"
1980,"805 Elm St, City 53, USA","424 Main St, City 87, USA"
1981,"805 Elm St, City 89, USA","762 Main St, City 28, USA"
1982,"807 Elm St, City 27, USA","140 Main St, City 99, USA"
1983,"807 Elm St, City 34, USA","937 Main St, City 64, USA"
1984,"808 Elm St, City 43, USA","109 Main St, City 37, USA"
1985,"809 Elm St, City 30, USA","858 Main St, City 67, USA"
1986,"809 Elm St, City 9, USA","421 Main St, City 25, USA"
1987,"810 Elm St, City 10, USA","380 Main St, City 11, USA"
1988,"810 Elm St, City 20, USA","366 Main St, City 37, USA"
1989,"811 Elm St, City 21, USA","234 Main St, City 17, USA"
1990,"811 Elm St, City 74, USA","669 Main St, City 51, USA"
1991,"813 Elm St, City 100, USA","563 Main St, City 25, USA"
1992,"813 Elm St, City 3, USA","571 Main St, City 54, USA"
1993,"813 Elm St, City 4, USA","21 Main St, City 66, USA"
1994,"813 Elm St, City 44, USA","176 Main St, City 33, USA"
1995,"814 Elm St, City 10, USA","159 Main St, City 68, USA"
1996,"814 Elm St, City 50, USA","570 Main St, City 33, USA"
1997,"815 Elm St, City 39, USA","462 Main St, City 84, USA"
1998,"815 Elm St, City 6, USA","467 Main St, City 36, USA"
1999,"815 Elm St, City 93, USA","291 Main St, City 44, USA"
2000,"816 Elm St, City 66, USA","746 Main St, City 76, USA"
2001,"817 Elm St, City 12, USA","989 Main St, City 89, USA"
2002,"817 Elm St, City 30, USA","731 Main St, City 59, USA"
2003,"818 Elm St, City 2, USA","865 Main St, City 76, USA"
2004,"818 Elm St, City 67, USA","115 Main St, City 5, USA"
2005,"818 Elm St, City 79, USA","572 Main St, City 84, USA"
2006,"819 Elm St, City 11, USA","56 Main St, City 76, USA"
2007,"819 Elm St, City 24, USA","387 Main St, City 70, USA"
2008,"819 Elm St, City 66, USA","220 Main St, City 86, USA"
2009,"819 Elm St, City 89, USA","909 Main St, City 38, USA"
2010,"820 Elm St, City 87, USA","458 Main St, City 65, USA"
2011,"821 Elm St, City 46, USA","11 Main St, City 71, USA"
2012,"821 Elm St, City 51, USA","373 Main St, City 42, USA"
2013,"822 Elm St, City 2, USA","562 Main St, City 21, USA"
2014,"822 Elm St, City 39, USA","877 Main St, City 24, USA"
2015,"822 Elm St, City 71, USA","715 Main St, City 10, USA"
2016,"822 Elm St, City 91, USA","888 Main St, City 37, USA"
2017,"823 Elm St, City 71, USA","69 Main St, City 65, USA"
2018,"823 Elm St, City 90, USA","706 Main St, City 54, USA"
2019,"824 Elm St, City 18, USA","927 Main St, City 33, USA"
2020,"824 Elm St, City 27, USA","630 Main St, City 26, USA"
2021,"824 Elm St, City 38, USA","237 Main St, City 79, USA"
2022,"824 Elm St, City 58, USA","34 Main St, City 24, USA"
2023,"825 Elm St, City 70, USA","877 Main St, City 39, USA"
2024,"826 Elm St, City 24, USA","154 Main St, City 68, USA"
2025,"826 Elm St, City 42, USA","638 Main St, City 51, USA"
2026,"828 Elm St, City 24, USA","656 Main St, City 71, USA"
2027,"828 Elm St, City 41, USA","399 Main St, City 96, USA"
2028,"828 Elm St, City 62, USA","804 Main St, City 28, USA"
2029,"828 Elm St, City 63, USA","802 Main St, City 73, USA"
2030,"828 Elm St, City 96, USA","190 Main St, City 73, USA"
2031,"829 Elm St, City 14, USA","873 Main St, City 22, USA"
2032,"829 Elm St, City 14, USA","941 Main St, City 6, USA"
2033,"83 Elm St, City 4, USA","562 Main St, City 22, USA"
2034,"83 Elm St, City 71, USA","870 Main St, City 88, USA"
2035,"83 Elm St, City 88, USA","397 Main St, City 71, USA"
2036,"83 Elm St, City 95, USA","38 Main St, City 59, USA"
2037,"830 Elm St, City 93, USA","885 Main St, City 38, USA"
2038,"831 Elm St, City 36, USA","949 Main St, City 64, USA"
2039,"831 Elm St, City 55, USA","543 Main St, City 72, USA"
2040,"832 Elm St, City 12, USA","230 Main St, City 66, USA"
2041,"832 Elm St, City 33, USA","703 Main St, City 48, USA"
2042,"832 Elm St, City 37, USA","611 Main St, City 1, USA"
2043,"832 Elm St, City 83, USA","3 Main St, City 30, USA"
2044,"833 Elm St, City 31, USA","38 Main St, City 97, USA"
2045,"833 Elm St, City 77, USA","681 Main St, City 56, USA"
2046,"834 Elm St, City 37, USA","993 Main St, City 76, USA"
2047,"836 Elm St, City 22, USA","240 Main St, City 81, USA"
2048,"836 Elm St, City 68, USA","788 Main St, City 5, USA"
2049,"837 Elm St, City 19, USA","383 Main St, City 59, USA"
2050,"837 Elm St, City 61, USA","741 Main St, City 46, USA"
2051,"837 Elm St, City 72, USA","767 Main St, City 67, USA"
2052,"837 Elm St, City 73, USA","265 Main St, City 81, USA"
2053,"838 Elm St, City 16, USA","380 Main St, City 56, USA"
2054,"838 Elm St, City 22, USA","967 Main St, City 74, USA"
2055,"838 Elm St, City 27, USA","923 Main St, City 52, USA"
2056,"838 Elm St, City 4, USA","142 Main St, City 97, USA"
2057,"839 Elm St, City 16, USA","371 Main St, City 53, USA"
2058,"84 Elm St, City 69, USA","690 Main St, City 45, USA"
2059,"840 Elm St, City 5, USA","757 Main St, City 2, USA"
2060,"840 Elm St, City 74, USA","270 Main St, City 76, USA"
2061,"841 Elm St, City 31, USA","957 Main St, City 8, USA"
2062,"841 Elm St, City 67, USA","533 Main St, City 33, USA"
2063,"842 Elm St, City 45, USA","330 Main St, City 70, USA"
2064,"843 Elm St, City 15, USA","267 Main St, City 32, USA"
2065,"844 Elm St, City 28, USA","708 Main St, City 53, USA"
2066,"844 Elm St, City 93, USA","483 Main St, City 27, USA"
2067,"845 Elm St, City 10, USA","615 Main St, City 3, USA"
2068,"845 Elm St, City 13, USA","611 Main St, City 98, USA"
2069,"845 Elm St, City 18, USA","368 Main St, City 31, USA"
2070,"845 Elm St, City 26, USA","264 Main St, City 20, USA"
2071,"845 Elm St, City 47, USA","283 Main St, City 59, USA"
2072,"845 Elm St, City 97, USA","270 Main St, City 30, USA"
2073,"846 Elm St, City 28, USA","743 Main St, City 61, USA"
2074,"846 Elm St, City 40, USA","661 Main St, City 84, USA"
2075,"847 Elm St, City 65, USA","466 Main St, City 5, USA"
2076,"847 Elm St, City 67, USA","577 Main St, City 21, USA"
2077,"847 Elm St, City 67, USA","740 Main St, City 36, USA"
2078,"847 Elm St, City 69, USA","821 Main St, City 46, USA"
2079,"847 Elm St, City 79, USA","21 Main St, City 68, USA"
2080,"848 Elm St, City 85, USA","476 Main St, City 80, USA"
2081,"848 Elm St, City 9, USA","762 Main St, City 93, USA"
2082,"848 Elm St, City 90, USA","432 Main St, City 63, USA"
2083,"849 Elm St, City 17, USA","429 Main St, City 8, USA"
2084,"849 Elm St, City 4, USA","156 Main St, City 67, USA"
2085,"849 Elm St, City 45, USA","447 Main St, City 36, USA"
2086,"849 Elm St, City 46, USA","207 Main St, City 42, USA"
2087,"849 Elm St, City 86, USA","691 Main St, City 50, USA"
2088,"85 Elm St, City 33, USA","845 Main St, City 16, USA"
2089,"85 Elm St, City 79, USA","739 Main St, City 55, USA"
2090,"850 Elm St, City 78, USA","98 Main St, City 42, USA"
2091,"850 Elm St, City 80, USA","285 Main St, City 11, USA"
2092,"850 Elm St, City 83, USA","438 Main St, City 5, USA"
2093,"851 Elm St, City 72, USA","932 Main St, City 25, USA"
2094,"852 Elm St, City 75, USA","375 Main St, City 97, USA"
2095,"852 Elm St, City 78, USA","796 Main St, City 63, USA"
2096,"853 Elm St, City 17, USA","799 Main St, City 23, USA"
2097,"853 Elm St, City 2, USA","35 Main St, City 94, USA"
2098,"853 Elm St, City 3, USA","426 Main St, City 48, USA"
2099,"853 Elm St, City 3, USA","427 Main St, City 57, USA"
2100,"853 Elm St, City 31, USA","145 Main St, City 25, USA"
2101,"853 Elm St, City 47, USA","329 Main St, City 30, USA"
2102,"853 Elm St, City 56, USA","744 Main St, City 27, USA"
2103,"854 Elm St, City 39, USA","560 Main St, City 17, USA"
2104,"854 Elm St, City 97, USA","611 Main St, City 44, USA"
2105,"855 Elm St, City 31, USA","784 Main St, City 6, USA"
2106,"855 Elm St, City 68, USA","145 Main St, City 53, USA"
2107,"856 Elm St, City 34, USA","235 Main St, City 13, USA"
2108,"856 Elm St, City 37, USA","769 Main St, City 75, USA"
2109,"856 Elm St, City 5, USA","539 Main St, City 99, USA"
2110,"856 Elm St, City 96, USA","289 Main St, City 90, USA"
2111,"857 Elm St, City 33, USA","823 Main St, City 29, USA"
2112,"857 Elm St, City 39, USA","723 Main St, City 60, USA"
2113,"857 Elm St, City 6, USA","760 Main St, City 94, USA"
2114,"857 Elm St, City 93, USA","980 Main St, City 3, USA"
2115,"858 Elm St, City 14, USA","570 Main St, City 94, USA"
2116,"859 Elm St, City 1, USA","545 Main St, City 8, USA"
2117,"859 Elm St, City 42, USA","71 Main St, City 22, USA"
2118,"859 Elm St, City 46, USA","57 Main St, City 18, USA"
2119,"859 Elm St, City 75, USA","761 Main St, City 79, USA"
2120,"859 Elm St, City 85, USA","382 Main St, City 75, USA"
2121,"859 Elm St, City 97, USA","57 Main St, City 97, USA"
2122,"86 Elm St, City 17, USA","389 Main St, City 62, USA"
2123,"86 Elm St, City 21, USA","949 Main St, City 22, USA"
2124,"86 Elm St, City 59, USA","17 Main St, City 58, USA"
2125,"86 Elm St, City 66, USA","992 Main St, City 78, USA"
2126,"861 Elm St, City 26, USA","486 Main St, City 48, USA"
2127,"861 Elm St, City 73, USA","374 Main St, City 67, USA"
2128,"862 Elm St, City 17, USA","770 Main St, City 53, USA"
2129,"863 Elm St, City 14, USA","977 Main St, City 4, USA"
2130,"863 Elm St, City 18, USA","541 Main St, City 15, USA"
2131,"863 Elm St, City 27, USA","626 Main St, City 9, USA"
2132,"863 Elm St, City 55, USA","312 Main St, City 13, USA"
2133,"863 Elm St, City 55, USA","611 Main St, City 43, USA"
2134,"863 Elm St, City 70, USA","992 Main St, City 73, USA"
2135,"864 Elm St, City 10, USA","778 Main St, City 14, USA"
2136,"864 Elm St, City 31, USA","629 Main St, City 95, USA"
2137,"864 Elm St, City 35, USA","956 Main St, City 79, USA"
2138,"864 Elm St, City 39, USA","189 Main St, City 10, USA"
2139,"864 Elm St, City 96, USA","657 Main St, City 67, USA"
2140,"865 Elm St, City 46, USA","195 Main St, City 41, USA"
2141,"865 Elm St, City 60, USA","795 Main St, City 6, USA"
2142,"865 Elm St, City 88, USA","826 Main St, City 53, USA"
2143,"866 Elm St, City 52, USA","414 Main St, City 60, USA"
2144,"866 Elm St, City 72, USA","187 Main St, City 52, USA"
2145,"868 Elm St, City 17, USA","725 Main St, City 97, USA"
2146,"868 Elm St, City 45, USA","553 Main St, City 42, USA"
2147,"868 Elm St, City 83, USA","986 Main St, City 22, USA"
2148,"869 Elm St, City 96, USA","143 Main St, City 99, USA"
2149,"87 Elm St, City 79, USA","519 Main St, City 5, USA"
2150,"87 Elm St, City 89, USA","908 Main St, City 82, USA"
2151,"87 Elm St, City 98, USA","966 Main St, City 80, USA"
2152,"871 Elm St, City 5, USA","978 Main St, City 23, USA"
2153,"871 Elm St, City 82, USA","668 Main St, City 85, USA"
2154,"872 Elm St, City 16, USA","907 Main St, City 64, USA"
2155,"872 Elm St, City 7, USA","943 Main St, City 27, USA"
2156,"872 Elm St, City 85, USA","610 Main St, City 3, USA"
2157,"872 Elm St, City 96, USA","556 Main St, City 64, USA"
2158,"873 Elm St, City 52, USA","840 Main St, City 28, USA"
2159,"874 Elm St, City 100, USA","227 Main St, City 57, USA"
2160,"874 Elm St, City 14, USA","421 Main St, City 28, USA"
2161,"874 Elm St, City 24, USA","129 Main St, City 32, USA"
2162,"874 Elm St, City 95, USA","276 Main St, City 32, USA"
2163,"876 Elm St, City 10, USA","752 Main St, City 72, USA"
2164,"877 Elm St, City 51, USA","840 Main St, City 98, USA"
2165,"877 Elm St, City 93, USA","380 Main St, City 61, USA"
2166,"878 Elm St, City 56, USA","289 Main St, City 96, USA"
2167,"878 Elm St, City 57, USA","177 Main St, City 74, USA"
2168,"878 Elm St, City 96, USA","741 Main St, City 32, USA"
2169,"879 Elm St, City 31, USA","92 Main St, City 59, USA"
2170,"88 Elm St, City 79, USA","780 Main St, City 46, USA"
2171,"880 Elm St, City 1, USA","70 Main St, City 32, USA"
2172,"880 Elm St, City 44, USA","303 Main St, City 42, USA"
2173,"880 Elm St, City 50, USA","135 Main St, City 13, USA"
2174,"880 Elm St, City 64, USA","549 Main St, City 23, USA"
2175,"881 Elm St, City 4, USA","874 Main St, City 32, USA"
2176,"881 Elm St, City 61, USA","592 Main St, City 66, USA"
2177,"881 Elm St, City 67, USA","108 Main St, City 15, USA"
2178,"881 Elm St, City 77, USA","698 Main St, City 90, USA"
2179,"881 Elm St, City 81, USA","864 Main St, City 61, USA"
2180,"882 Elm St, City 30, USA","622 Main St, City 80, USA"
2181,"882 Elm St, City 41, USA","13 Main St, City 10, USA"
2182,"882 Elm St, City 47, USA","428 Main St, City 24, USA"
2183,"882 Elm St, City 49, USA","509 Main St, City 57, USA"
2184,"882 Elm St, City 69, USA","925 Main St, City 78, USA"
2185,"882 Elm St, City 87, USA","152 Main St, City 74, USA"
2186,"882 Elm St, City 91, USA","454 Main St, City 99, USA"
2187,"883 Elm St, City 45, USA","886 Main St, City 41, USA"
2188,"883 Elm St, City 51, USA","836 Main St, City 80, USA"
2189,"883 Elm St, City 58, USA","927 Main St, City 49, USA"
2190,"883 Elm St, City 87, USA","251 Main St, City 85, USA"
2191,"883 Elm St, City 87, USA","656 Main St, City 12, USA"
2192,"883 Elm St, City 9, USA","494 Main St, City 36, USA"
2193,"883 Elm St, City 92, USA","695 Main St, City 80, USA"
2194,"884 Elm St, City 26, USA","180 Main St, City 82, USA"
2195,"884 Elm St, City 29, USA","831 Main St, City 93, USA"
2196,"885 Elm St, City 17, USA","993 Main St, City 37, USA"
2197,"885 Elm St, City 98, USA","331 Main St, City 38, USA"
2198,"885 Elm St, City 98, USA","996 Main St, City 3, USA"
2199,"886 Elm St, City 22, USA","715 Main St, City 5, USA"
2200,"886 Elm St, City 41, USA","572 Main St, City 27, USA"
2201,"886 Elm St, City 98, USA","541 Main St, City 84, USA"
2202,"887 Elm St, City 47, USA","361 Main St, City 92, USA"
2203,"888 Elm St, City 44, USA","194 Main St, City 93, USA"
2204,"888 Elm St, City 89, USA","631 Main St, City 54, USA"
2205,"889 Elm St, City 17, USA","280 Main St, City 34, USA"
2206,"889 Elm St, City 21, USA","986 Main St, City 23, USA"
2207,"889 Elm St, City 39, USA","820 Main St, City 16, USA"
2208,"889 Elm St, City 47, USA","392 Main St, City 97, USA"
2209,"889 Elm St, City 58, USA","823 Main St, City 14, USA"
2210,"89 Elm St, City 11, USA","788 Main St, City 11, USA"
2211,"89 Elm St, City 16, USA","904 Main St, City 75, USA"
2212,"89 Elm St, City 29, USA","422 Main St, City 53, USA"
